member_number_members_sa,id_membership_periods_sa,purchased_on_adjusted_mp,real_membership_types_sa,new_member_category_6_sa,membership_type_id_mp,starts_mp,ends_mp
444669003,3900816,"2022-06-11 00:00:00",one_day,"One Day - $15",47,2022-06-11,2022-06-11
444897099,4539696,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
444897099,4544068,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
445373437,3956407,"2022-07-16 00:00:00",one_day,"One Day - $15",47,2022-07-16,2022-07-17
445373437,3967454,"2022-07-16 00:00:00",one_day,"One Day - $15",47,2022-07-16,2022-07-17
445741906,3958476,"2021-12-19 00:00:00",one_day,"One Day - $15",47,2021-12-19,2021-12-19
445741906,3982776,"2021-12-19 00:00:00",one_day,"One Day - $15",47,2021-12-19,2021-12-19
445758156,3956582,"2022-06-25 00:00:00",one_day,"One Day - $15",47,2022-06-25,2022-06-26
445758156,3967531,"2022-06-25 00:00:00",one_day,"One Day - $15",47,2022-06-25,2022-06-26
445858216,3958702,"2022-07-16 00:00:00",one_day,"One Day - $15",47,2022-07-16,2022-07-17
445858216,3983005,"2022-07-16 00:00:00",one_day,"One Day - $15",47,2022-07-16,2022-07-17
445911389,4539025,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
445911389,4544350,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
445921916,3956898,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
445921916,3967645,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
446338559,3956555,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
446338559,3967518,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
446504545,3955727,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
446504545,3965287,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
446550380,4551352,"2023-10-01 00:00:00",one_day,"One Day - $15",47,2023-10-01,2023-10-01
446550380,4551560,"2023-10-01 00:00:00",one_day,"One Day - $15",47,2023-10-01,2023-10-01
446638456,3958288,"2021-09-19 00:00:00",one_day,"One Day - $15",47,2021-09-19,2021-09-19
446638456,3982616,"2021-09-19 00:00:00",one_day,"One Day - $15",47,2021-09-19,2021-09-19
446638456,3958290,"2021-11-14 00:00:00",one_day,"One Day - $15",47,2021-11-14,2021-11-14
446638456,3982617,"2021-11-14 00:00:00",one_day,"One Day - $15",47,2021-11-14,2021-11-14
446857275,4539598,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
446857275,4544693,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
447393229,3957551,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
447393229,3966894,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
447658090,3956901,"2022-05-14 00:00:00",one_day,"One Day - $15",47,2022-05-14,2022-05-15
447658090,3981595,"2022-05-14 00:00:00",one_day,"One Day - $15",47,2022-05-14,2022-05-15
447712798,3897163,"2022-06-04 00:00:00",one_day,"One Day - $15",47,2022-06-04,2022-06-05
447712798,3900795,"2022-06-04 00:00:00",one_day,"One Day - $15",47,2022-06-04,2022-06-05
447721250,3958713,"2021-09-11 00:00:00",one_day,"One Day - $15",47,2021-09-11,2021-09-11
447721250,3983016,"2021-09-11 00:00:00",one_day,"One Day - $15",47,2021-09-11,2021-09-11
447821938,3956208,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
447821938,3967360,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
447899374,3957445,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
447899374,3967787,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
448364976,4459722,"2023-05-26 00:00:00",one_day,"One Day - $15",47,2023-05-26,2023-05-29
448364976,4460294,"2023-05-26 00:00:00",one_day,"One Day - $15",47,2023-05-26,2023-05-29
448665298,3957000,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
448665298,3967675,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
448887579,3958147,"2022-04-03 00:00:00",one_day,"One Day - $15",47,2022-04-03,2022-04-03
448887579,3982519,"2022-04-03 00:00:00",one_day,"One Day - $15",47,2022-04-03,2022-04-03
449256342,4459719,"2023-05-26 00:00:00",one_day,"One Day - $15",47,2023-05-26,2023-05-29
449256342,4460291,"2023-05-26 00:00:00",one_day,"One Day - $15",47,2023-05-26,2023-05-29
449269518,4539076,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
449269518,4544379,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
449504025,3957607,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-21
449504025,3982109,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-21
449577864,4539867,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
449577864,4541543,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
449715,3956533,"2022-06-11 00:00:00",one_day,"One Day - $15",47,2022-06-11,2022-06-12
449715,3967509,"2022-06-11 00:00:00",one_day,"One Day - $15",47,2022-06-11,2022-06-12
449821168,4551363,"2023-10-01 00:00:00",one_day,"One Day - $15",47,2023-10-01,2023-10-01
449821168,4551571,"2023-10-01 00:00:00",one_day,"One Day - $15",47,2023-10-01,2023-10-01
449860,3956221,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
449860,3967367,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
450041526,4539635,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
450041526,4544718,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
450716944,3936719,"2022-07-30 00:00:00",one_day,"One Day - $15",47,2022-07-30,2022-09-10
450716944,3942183,"2022-07-30 00:00:00",one_day,"One Day - $15",47,2022-07-30,2022-09-10
451070659,4538833,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
451070659,4548287,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
451157489,3957186,"2021-09-19 00:00:00",one_day,"One Day - $15",47,2021-09-19,2021-09-19
451157489,3981804,"2021-09-19 00:00:00",one_day,"One Day - $15",47,2021-09-19,2021-09-19
452015069,4539008,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
452015069,4544062,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
452072112,4539490,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
452072112,4544624,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
452295193,3897168,"2022-06-04 00:00:00",one_day,"One Day - $15",47,2022-06-04,2022-06-05
452295193,3900800,"2022-06-04 00:00:00",one_day,"One Day - $15",47,2022-06-04,2022-06-05
452907731,4694808,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
452907731,4697337,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
453214224,3955795,"2022-06-25 00:00:00",one_day,"One Day - $15",47,2022-06-25,2022-06-26
453214224,3967162,"2022-06-25 00:00:00",one_day,"One Day - $15",47,2022-06-25,2022-06-26
453685523,3958805,"2022-07-30 00:00:00",one_day,"One Day - $15",47,2022-07-30,2022-07-31
453685523,3983108,"2022-07-30 00:00:00",one_day,"One Day - $15",47,2022-07-30,2022-07-31
453862959,3958170,"2022-04-03 00:00:00",one_day,"One Day - $15",47,2022-04-03,2022-04-03
453862959,3982537,"2022-04-03 00:00:00",one_day,"One Day - $15",47,2022-04-03,2022-04-03
453879051,4694688,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
453879051,4697217,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
454206523,3955696,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
454206523,3967114,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
454254014,4539411,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
454254014,4544573,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
454448996,4539668,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
454448996,4544743,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
454702934,3957711,"2021-08-22 00:00:00",one_day,"One Day - $15",47,2021-08-22,2021-08-22
454702934,3982187,"2021-08-22 00:00:00",one_day,"One Day - $15",47,2021-08-22,2021-08-22
454702934,3957712,"2022-06-18 00:00:00",one_day,"One Day - $15",47,2022-06-18,2022-06-19
454702934,3982188,"2022-06-18 00:00:00",one_day,"One Day - $15",47,2022-06-18,2022-06-19
455089286,3957138,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
455089286,3967710,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
455355643,3955925,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
455355643,3967223,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
455615410,4539619,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
455615410,4544708,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
455741501,3958067,"2022-06-18 00:00:00",one_day,"One Day - $15",47,2022-06-18,2022-06-19
455741501,3982457,"2022-06-18 00:00:00",one_day,"One Day - $15",47,2022-06-18,2022-06-19
456051212,4484450,"2023-09-17 12:19:02",youth_annual,"Youth Annual",54,2023-09-17,2024-09-16
456051212,4484451,"2023-09-17 12:19:02",youth_annual,"Youth Annual",54,2023-09-17,2024-09-16
456066741,4539431,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
456066741,4544585,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
456270752,4539093,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
456270752,4541769,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
456489708,3957289,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
456489708,3967750,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
456642442,3956912,"2022-06-18 00:00:00",one_day,"One Day - $15",47,2022-06-18,2022-06-19
456642442,3981602,"2022-06-18 00:00:00",one_day,"One Day - $15",47,2022-06-18,2022-06-19
456727088,4539574,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
456727088,4544677,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
456822755,3958317,"2022-05-14 00:00:00",one_day,"One Day - $15",47,2022-05-14,2022-05-15
456822755,3982632,"2022-05-14 00:00:00",one_day,"One Day - $15",47,2022-05-14,2022-05-15
457396664,3957067,"2022-07-30 00:00:00",one_day,"One Day - $15",47,2022-07-30,2022-07-31
457396664,3981715,"2022-07-30 00:00:00",one_day,"One Day - $15",47,2022-07-30,2022-07-31
457424238,3957280,"2022-03-06 00:00:00",one_day,"One Day - $15",47,2022-03-06,2022-03-06
457424238,3981873,"2022-03-06 00:00:00",one_day,"One Day - $15",47,2022-03-06,2022-03-06
457673577,3956633,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
457673577,3967553,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
457741984,3956119,"2022-07-16 00:00:00",one_day,"One Day - $15",47,2022-07-16,2022-07-17
457741984,3967317,"2022-07-16 00:00:00",one_day,"One Day - $15",47,2022-07-16,2022-07-17
458472550,4694927,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
458472550,4697457,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
458620624,3958062,"2022-07-03 00:00:00",one_day,"One Day - $15",47,2022-07-03,2022-07-04
458620624,3982453,"2022-07-03 00:00:00",one_day,"One Day - $15",47,2022-07-03,2022-07-04
458673351,3956537,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
458673351,3967510,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
458768821,4539103,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
458768821,4544393,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
458946251,4539363,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
458946251,4544544,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
459322270,3955971,"2022-06-11 00:00:00",one_day,"One Day - $15",47,2022-06-11,2022-06-12
459322270,3967246,"2022-06-11 00:00:00",one_day,"One Day - $15",47,2022-06-11,2022-06-12
459569294,3957353,"2021-12-19 00:00:00",one_day,"One Day - $15",47,2021-12-19,2021-12-19
459569294,3981922,"2021-12-19 00:00:00",one_day,"One Day - $15",47,2021-12-19,2021-12-19
459678752,3956892,"2022-05-14 00:00:00",one_day,"One Day - $15",47,2022-05-14,2022-05-15
459678752,3981588,"2022-05-14 00:00:00",one_day,"One Day - $15",47,2022-05-14,2022-05-15
459743315,3956951,"2022-07-03 00:00:00",one_day,"One Day - $15",47,2022-07-03,2022-07-04
459743315,3981628,"2022-07-03 00:00:00",one_day,"One Day - $15",47,2022-07-03,2022-07-04
459874810,3956910,"2022-07-16 00:00:00",one_day,"One Day - $15",47,2022-07-16,2022-07-17
459874810,3967649,"2022-07-16 00:00:00",one_day,"One Day - $15",47,2022-07-16,2022-07-17
460070517,3955916,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
460070517,3967218,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
460180785,3956242,"2022-06-11 00:00:00",one_day,"One Day - $15",47,2022-06-11,2022-06-12
460180785,3967377,"2022-06-11 00:00:00",one_day,"One Day - $15",47,2022-06-11,2022-06-12
460204959,3956979,"2021-12-19 00:00:00",one_day,"One Day - $15",47,2021-12-19,2021-12-19
460204959,3981649,"2021-12-19 00:00:00",one_day,"One Day - $15",47,2021-12-19,2021-12-19
460489319,3522414,"2021-08-22 00:00:00",one_day,"One Day - $15",47,2021-08-22,2021-08-22
460489319,3958012,"2021-08-22 00:00:00",one_day,"One Day - $15",47,2021-08-22,2021-08-22
460489319,3982414,"2021-08-22 00:00:00",one_day,"One Day - $15",47,2021-08-22,2021-08-22
460931368,4539421,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
460931368,4544578,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
461108049,4539549,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
461108049,4548653,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
461124724,3958891,"2021-12-04 00:00:00",one_day,"One Day - $15",47,2021-12-04,2021-12-04
461124724,3983196,"2021-12-04 00:00:00",one_day,"One Day - $15",47,2021-12-04,2021-12-04
461124724,3958892,"2022-03-06 00:00:00",one_day,"One Day - $15",47,2022-03-06,2022-03-06
461124724,3983197,"2022-03-06 00:00:00",one_day,"One Day - $15",47,2022-03-06,2022-03-06
461344325,4694987,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
461344325,4697517,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
461556133,4539271,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
461556133,4544491,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
461595429,4539095,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
461595429,4544387,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
461720465,4538901,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
461720465,4544281,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
461743237,3956966,"2021-08-22 00:00:00",one_day,"One Day - $15",47,2021-08-22,2021-08-22
461743237,3981640,"2021-08-22 00:00:00",one_day,"One Day - $15",47,2021-08-22,2021-08-22
461834817,3957745,"2022-06-18 00:00:00",one_day,"One Day - $15",47,2022-06-18,2022-06-19
461834817,3982212,"2022-06-18 00:00:00",one_day,"One Day - $15",47,2022-06-18,2022-06-19
461834817,3957746,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-21
461834817,3982213,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-21
462286072,3958187,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-21
462286072,3982550,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-21
462767583,3958613,"2021-12-19 00:00:00",one_day,"One Day - $15",47,2021-12-19,2021-12-19
462767583,3982915,"2021-12-19 00:00:00",one_day,"One Day - $15",47,2021-12-19,2021-12-19
463143020,3957049,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
463143020,3967687,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
463281517,3956479,"2022-06-11 00:00:00",one_day,"One Day - $15",47,2022-06-11,2022-06-12
463281517,3967484,"2022-06-11 00:00:00",one_day,"One Day - $15",47,2022-06-11,2022-06-12
463486382,3958248,"2022-03-06 00:00:00",one_day,"One Day - $15",47,2022-03-06,2022-03-06
463486382,3982594,"2022-03-06 00:00:00",one_day,"One Day - $15",47,2022-03-06,2022-03-06
464332744,4539355,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
464332744,4544539,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
464365513,3956771,"2021-08-22 00:00:00",one_day,"One Day - $15",47,2021-08-22,2021-08-22
464365513,3981499,"2021-08-22 00:00:00",one_day,"One Day - $15",47,2021-08-22,2021-08-22
464865696,4539434,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
464865696,4544588,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
464936946,3958329,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
464936946,3965264,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
465432070,4539711,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
465432070,4544771,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
465523949,4539123,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
465523949,4544405,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
465678778,4694875,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
465678778,4697405,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
465927231,3897161,"2022-06-04 00:00:00",one_day,"One Day - $15",47,2022-06-04,2022-06-05
465927231,3900793,"2022-06-04 00:00:00",one_day,"One Day - $15",47,2022-06-04,2022-06-05
466080883,2308887,"2015-09-13 00:00:00",one_day,"One Day - $15",47,2015-09-13,2015-09-13
466080883,2970169,"2015-09-13 00:00:00",one_day,"One Day - $15",47,2015-09-13,2015-09-13
466418493,4538931,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
466418493,4544299,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
466537016,3958229,"2022-07-16 00:00:00",one_day,"One Day - $15",47,2022-07-16,2022-07-17
466537016,3982584,"2022-07-16 00:00:00",one_day,"One Day - $15",47,2022-07-16,2022-07-17
466537016,3958231,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-21
466537016,3982585,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-21
466549683,3958933,"2022-05-14 00:00:00",one_day,"One Day - $15",47,2022-05-14,2022-05-15
466549683,3983238,"2022-05-14 00:00:00",one_day,"One Day - $15",47,2022-05-14,2022-05-15
467049655,4539690,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
467049655,4544756,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
467137677,3958295,"2022-07-30 00:00:00",one_day,"One Day - $15",47,2022-07-30,2022-07-31
467137677,3982619,"2022-07-30 00:00:00",one_day,"One Day - $15",47,2022-07-30,2022-07-31
467342664,4539685,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
467342664,4544752,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
467346140,4538755,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
467346140,4541778,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
467424100,3956244,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
