purchased_on_mp,member_number_members_sa,id_membership_periods_sa,starts_mp,ends_mp
"2022-03-06 06:00:00",922190047,3981571,2022-03-06,2022-03-06
"2022-03-06 06:00:00",924017271,3957785,2022-03-06,2022-03-06
"2022-03-06 06:00:00",924017271,3982242,2022-03-06,2022-03-06
"2022-03-06 06:00:00",925197290,3958789,2022-03-06,2022-03-06
"2022-03-06 06:00:00",925197290,3983093,2022-03-06,2022-03-06
"2022-03-06 06:00:00",927356013,3957853,2022-03-06,2022-03-06
"2022-03-06 06:00:00",927356013,3982294,2022-03-06,2022-03-06
"2022-03-06 06:00:00",928650317,3956925,2022-03-06,2022-03-06
"2022-03-06 06:00:00",928650317,3981612,2022-03-06,2022-03-06
"2022-03-06 06:00:00",930109856,3958122,2022-03-06,2022-03-06
"2022-03-06 06:00:00",930109856,3982499,2022-03-06,2022-03-06
"2022-03-06 06:00:00",937766559,3958543,2022-03-06,2022-03-06
"2022-03-06 06:00:00",937766559,3982844,2022-03-06,2022-03-06
"2022-03-06 06:00:00",953002467,3958680,2022-03-06,2022-03-06
"2022-03-06 06:00:00",953002467,3982983,2022-03-06,2022-03-06
"2022-03-06 06:00:00",969269340,3957784,2022-03-06,2022-03-06
"2022-03-06 06:00:00",969269340,3982241,2022-03-06,2022-03-06
"2022-03-06 06:00:00",979837051,3958515,2022-03-06,2022-03-06
"2022-03-06 06:00:00",979837051,3982815,2022-03-06,2022-03-06
"2022-03-06 06:00:00",982704819,3957608,2022-03-06,2022-03-06
"2022-03-06 06:00:00",982704819,3982110,2022-03-06,2022-03-06
"2022-03-06 06:00:00",993240692,3958982,2022-03-06,2022-03-06
"2022-03-06 06:00:00",993240692,3983287,2022-03-06,2022-03-06
"2022-03-07 00:02:04",431253,3742812,2022-04-10,2022-04-10
"2022-03-07 00:02:04",431253,3742813,2022-04-10,2022-04-10
"2022-03-10 01:32:07",177467947,3745227,2023-03-09,2024-03-08
"2022-03-10 01:32:07",177467947,3745228,2023-03-09,2024-03-08
"2022-03-11 14:32:06",698623140,3746146,2024-03-11,2025-03-10
"2022-03-11 14:32:06",698623140,3746147,2024-03-11,2025-03-10
"2022-03-13 19:32:04",368104954,3747498,2022-05-01,2022-05-01
"2022-03-13 19:32:04",368104954,3747499,2022-05-01,2022-05-01
"2022-03-14 01:32:03",2100422937,3749008,2022-03-13,2023-03-12
"2022-03-14 01:32:03",2100422937,3749009,2022-03-13,2023-03-12
"2022-03-15 01:47:09",867046094,3749926,2022-03-14,2023-03-13
"2022-03-15 01:47:09",867046094,3749927,2022-03-14,2023-03-13
"2022-03-15 02:02:14",2100445041,3749947,2024-05-14,2025-05-13
"2022-03-15 02:02:14",2100445041,3749948,2024-05-14,2025-05-13
"2022-03-15 04:02:09",2100445774,3750038,2023-05-20,2024-05-19
"2022-03-15 04:02:09",2100445774,3750039,2023-05-20,2024-05-19
"2022-03-18 06:00:00",2100163137,3753016,2022-03-18,2023-03-17
"2022-03-18 06:00:00",2100163137,3753205,2022-03-18,2023-03-17
"2022-03-30 19:17:05",949231009,3771613,2022-09-11,2022-09-11
"2022-03-30 19:17:05",949231009,3771614,2022-09-11,2022-09-11
"2022-03-31 16:32:12",2100426480,3772342,2022-03-31,2023-03-30
"2022-03-31 16:32:12",2100426480,3772343,2022-03-31,2023-03-30
"2022-04-01 04:17:10",262094115,3774016,2022-05-29,2022-05-29
"2022-04-01 04:17:10",262094115,3774018,2022-05-29,2022-05-29
"2022-04-03 01:47:07",2099841128,3776069,2023-04-28,2024-04-27
"2022-04-03 01:47:07",2099841128,3776070,2023-04-28,2024-04-27
"2022-04-03 06:00:00",109432020,3956919,2022-04-03,2022-04-03
"2022-04-03 06:00:00",109432020,3981607,2022-04-03,2022-04-03
"2022-04-03 06:00:00",128163033,3957417,2022-04-03,2022-04-03
"2022-04-03 06:00:00",128163033,3981971,2022-04-03,2022-04-03
"2022-04-03 06:00:00",131970658,3958447,2022-04-03,2022-04-03
"2022-04-03 06:00:00",131970658,3982748,2022-04-03,2022-04-03
"2022-04-03 06:00:00",132822314,3957469,2022-04-03,2022-04-03
"2022-04-03 06:00:00",132822314,3982011,2022-04-03,2022-04-03
"2022-04-03 06:00:00",136788612,3957286,2022-04-03,2022-04-03
"2022-04-03 06:00:00",136788612,3981878,2022-04-03,2022-04-03
"2022-04-03 06:00:00",137890883,3958716,2022-04-03,2022-04-03
"2022-04-03 06:00:00",137890883,3983019,2022-04-03,2022-04-03
"2022-04-03 06:00:00",140161858,3957831,2022-04-03,2022-04-03
"2022-04-03 06:00:00",140161858,3982277,2022-04-03,2022-04-03
"2022-04-03 06:00:00",144430323,3958939,2022-04-03,2022-04-03
"2022-04-03 06:00:00",144430323,3983244,2022-04-03,2022-04-03
"2022-04-03 06:00:00",145023751,3958730,2022-04-03,2022-04-03
"2022-04-03 06:00:00",145023751,3983033,2022-04-03,2022-04-03
"2022-04-03 06:00:00",150080402,3958800,2022-04-03,2022-04-03
"2022-04-03 06:00:00",150080402,3983104,2022-04-03,2022-04-03
"2022-04-03 06:00:00",175011136,3956941,2022-04-03,2022-04-03
"2022-04-03 06:00:00",175011136,3981622,2022-04-03,2022-04-03
"2022-04-03 06:00:00",182780914,3957800,2022-04-03,2022-04-03
"2022-04-03 06:00:00",182780914,3982253,2022-04-03,2022-04-03
"2022-04-03 06:00:00",186230044,3956846,2022-04-03,2022-04-03
"2022-04-03 06:00:00",186230044,3981555,2022-04-03,2022-04-03
"2022-04-03 06:00:00",1910275613,3957762,2022-04-03,2022-04-03
"2022-04-03 06:00:00",1910275613,3982225,2022-04-03,2022-04-03
"2022-04-03 06:00:00",202387194,3956791,2022-04-03,2022-04-03
"2022-04-03 06:00:00",202387194,3981515,2022-04-03,2022-04-03
"2022-04-03 06:00:00",204333371,3956942,2022-04-03,2022-04-03
"2022-04-03 06:00:00",204333371,3981623,2022-04-03,2022-04-03
"2022-04-03 06:00:00",205037982,3957913,2022-04-03,2022-04-03
"2022-04-03 06:00:00",205037982,3982338,2022-04-03,2022-04-03
"2022-04-03 06:00:00",2065104785,3957274,2022-04-03,2022-04-03
"2022-04-03 06:00:00",2065104785,3981869,2022-04-03,2022-04-03
"2022-04-03 06:00:00",209784926,3958452,2022-04-03,2022-04-03
"2022-04-03 06:00:00",209784926,3982753,2022-04-03,2022-04-03
"2022-04-03 06:00:00",2099578655,3957534,2022-04-03,2022-04-03
"2022-04-03 06:00:00",2099578655,3982054,2022-04-03,2022-04-03
"2022-04-03 06:00:00",2100108767,3958845,2022-04-03,2022-04-03
"2022-04-03 06:00:00",2100108767,3983150,2022-04-03,2022-04-03
"2022-04-03 06:00:00",2100172728,3957468,2022-04-03,2022-04-03
"2022-04-03 06:00:00",2100172728,3982010,2022-04-03,2022-04-03
"2022-04-03 06:00:00",2100312949,3958196,2022-04-03,2022-04-03
"2022-04-03 06:00:00",2100312949,3982557,2022-04-03,2022-04-03
"2022-04-03 06:00:00",2100363013,3956913,2022-04-03,2022-04-03
"2022-04-03 06:00:00",2100363013,3981603,2022-04-03,2022-04-03
"2022-04-03 06:00:00",2100375845,3957145,2022-04-03,2022-04-03
"2022-04-03 06:00:00",2100375845,3981773,2022-04-03,2022-04-03
"2022-04-03 06:00:00",2100418654,3957788,2022-04-03,2022-04-03
"2022-04-03 06:00:00",2100418654,3982244,2022-04-03,2022-04-03
"2022-04-03 06:00:00",2100428515,3958961,2022-04-03,2022-04-03
"2022-04-03 06:00:00",2100428515,3983266,2022-04-03,2022-04-03
"2022-04-03 06:00:00",2100435222,3957132,2022-04-03,2022-04-03
"2022-04-03 06:00:00",2100435222,3981763,2022-04-03,2022-04-03
"2022-04-03 06:00:00",213228522,3958656,2022-04-03,2022-04-03
"2022-04-03 06:00:00",213228522,3982959,2022-04-03,2022-04-03
"2022-04-03 06:00:00",215748041,3958593,2022-04-03,2022-04-03
"2022-04-03 06:00:00",215748041,3982895,2022-04-03,2022-04-03
"2022-04-03 06:00:00",216401,3958393,2022-04-03,2022-04-03
"2022-04-03 06:00:00",216401,3982695,2022-04-03,2022-04-03
"2022-04-03 06:00:00",222254221,3958746,2022-04-03,2022-04-03
"2022-04-03 06:00:00",222254221,3983049,2022-04-03,2022-04-03
"2022-04-03 06:00:00",224830084,3958964,2022-04-03,2022-04-03
"2022-04-03 06:00:00",224830084,3983269,2022-04-03,2022-04-03
"2022-04-03 06:00:00",237981,3958074,2022-04-03,2022-04-03
"2022-04-03 06:00:00",237981,3982462,2022-04-03,2022-04-03
"2022-04-03 06:00:00",247911460,3957032,2022-04-03,2022-04-03
"2022-04-03 06:00:00",247911460,3981689,2022-04-03,2022-04-03
"2022-04-03 06:00:00",259831312,3958659,2022-04-03,2022-04-03
"2022-04-03 06:00:00",259831312,3982962,2022-04-03,2022-04-03
"2022-04-03 06:00:00",261619448,3956737,2022-04-03,2022-04-03
"2022-04-03 06:00:00",261619448,3983325,2022-04-03,2022-04-03
"2022-04-03 06:00:00",262127960,3957253,2022-04-03,2022-04-03
"2022-04-03 06:00:00",262127960,3981853,2022-04-03,2022-04-03
"2022-04-03 06:00:00",263930428,3958980,2022-04-03,2022-04-03
"2022-04-03 06:00:00",263930428,3983285,2022-04-03,2022-04-03
"2022-04-03 06:00:00",267258978,3958617,2022-04-03,2022-04-03
"2022-04-03 06:00:00",267258978,3982919,2022-04-03,2022-04-03
"2022-04-03 06:00:00",267273556,3958174,2022-04-03,2022-04-03
"2022-04-03 06:00:00",267273556,3982540,2022-04-03,2022-04-03
"2022-04-03 06:00:00",268883338,3956991,2022-04-03,2022-04-03
"2022-04-03 06:00:00",268883338,3981658,2022-04-03,2022-04-03
"2022-04-03 06:00:00",274462123,3958446,2022-04-03,2022-04-03
"2022-04-03 06:00:00",274462123,3982747,2022-04-03,2022-04-03
"2022-04-03 06:00:00",280332203,3958965,2022-04-03,2022-04-03
"2022-04-03 06:00:00",280332203,3983270,2022-04-03,2022-04-03
"2022-04-03 06:00:00",291233949,3958609,2022-04-03,2022-04-03
"2022-04-03 06:00:00",291233949,3982911,2022-04-03,2022-04-03
"2022-04-03 06:00:00",297107147,3957136,2022-04-03,2022-04-03
"2022-04-03 06:00:00",297107147,3981766,2022-04-03,2022-04-03
"2022-04-03 06:00:00",315195446,3958778,2022-04-03,2022-04-03
"2022-04-03 06:00:00",315195446,3983082,2022-04-03,2022-04-03
"2022-04-03 06:00:00",315712179,3957525,2022-04-03,2022-04-03
"2022-04-03 06:00:00",315712179,3982048,2022-04-03,2022-04-03
"2022-04-03 06:00:00",316431332,3958108,2022-04-03,2022-04-03
"2022-04-03 06:00:00",316431332,3982488,2022-04-03,2022-04-03
"2022-04-03 06:00:00",334821704,3958373,2022-04-03,2022-04-03
"2022-04-03 06:00:00",334821704,3982675,2022-04-03,2022-04-03
"2022-04-03 06:00:00",345342576,3957237,2022-04-03,2022-04-03
"2022-04-03 06:00:00",345342576,3981841,2022-04-03,2022-04-03
"2022-04-03 06:00:00",345713629,3958676,2022-04-03,2022-04-03
"2022-04-03 06:00:00",345713629,3982979,2022-04-03,2022-04-03
"2022-04-03 06:00:00",346518430,3957696,2022-04-03,2022-04-03
"2022-04-03 06:00:00",346518430,3982175,2022-04-03,2022-04-03
"2022-04-03 06:00:00",348181131,3958139,2022-04-03,2022-04-03
"2022-04-03 06:00:00",348181131,3982512,2022-04-03,2022-04-03
"2022-04-03 06:00:00",357698279,3958459,2022-04-03,2022-04-03
"2022-04-03 06:00:00",357698279,3982760,2022-04-03,2022-04-03
"2022-04-03 06:00:00",373725269,3958906,2022-04-03,2022-04-03
"2022-04-03 06:00:00",373725269,3983211,2022-04-03,2022-04-03
"2022-04-03 06:00:00",378127127,3958647,2022-04-03,2022-04-03
"2022-04-03 06:00:00",378127127,3982950,2022-04-03,2022-04-03
"2022-04-03 06:00:00",386195351,3957909,2022-04-03,2022-04-03
"2022-04-03 06:00:00",386195351,3982335,2022-04-03,2022-04-03
"2022-04-03 06:00:00",387174453,3957837,2022-04-03,2022-04-03
"2022-04-03 06:00:00",387174453,3982281,2022-04-03,2022-04-03
"2022-04-03 06:00:00",387458863,3958559,2022-04-03,2022-04-03
"2022-04-03 06:00:00",387458863,3982860,2022-04-03,2022-04-03
"2022-04-03 06:00:00",394030859,3957300,2022-04-03,2022-04-03
"2022-04-03 06:00:00",394030859,3981888,2022-04-03,2022-04-03
"2022-04-03 06:00:00",412725435,3958641,2022-04-03,2022-04-03
"2022-04-03 06:00:00",412725435,3982943,2022-04-03,2022-04-03
"2022-04-03 06:00:00",413142586,3957202,2022-04-03,2022-04-03
"2022-04-03 06:00:00",413142586,3981815,2022-04-03,2022-04-03
"2022-04-03 06:00:00",415219257,3957838,2022-04-03,2022-04-03
"2022-04-03 06:00:00",415219257,3982282,2022-04-03,2022-04-03
"2022-04-03 06:00:00",416260541,3958583,2022-04-03,2022-04-03
"2022-04-03 06:00:00",416260541,3982884,2022-04-03,2022-04-03
"2022-04-03 06:00:00",419456874,3958969,2022-04-03,2022-04-03
"2022-04-03 06:00:00",419456874,3983274,2022-04-03,2022-04-03
"2022-04-03 06:00:00",420444888,3956916,2022-04-03,2022-04-03
"2022-04-03 06:00:00",420444888,3981605,2022-04-03,2022-04-03
"2022-04-03 06:00:00",422866088,3957523,2022-04-03,2022-04-03
"2022-04-03 06:00:00",422866088,3982047,2022-04-03,2022-04-03
"2022-04-03 06:00:00",424879372,3958867,2022-04-03,2022-04-03
"2022-04-03 06:00:00",424879372,3983172,2022-04-03,2022-04-03
"2022-04-03 06:00:00",433899,3958482,2022-04-03,2022-04-03
"2022-04-03 06:00:00",433899,3982782,2022-04-03,2022-04-03
"2022-04-03 06:00:00",448887579,3958147,2022-04-03,2022-04-03
"2022-04-03 06:00:00",448887579,3982519,2022-04-03,2022-04-03
"2022-04-03 06:00:00",453862959,3958170,2022-04-03,2022-04-03
"2022-04-03 06:00:00",453862959,3982537,2022-04-03,2022-04-03
"2022-04-03 06:00:00",468213573,3958581,2022-04-03,2022-04-03
"2022-04-03 06:00:00",468213573,3982882,2022-04-03,2022-04-03
"2022-04-03 06:00:00",479945839,3958353,2022-04-03,2022-04-03
"2022-04-03 06:00:00",479945839,3982655,2022-04-03,2022-04-03
"2022-04-03 06:00:00",481965781,3956739,2022-04-03,2022-04-03
"2022-04-03 06:00:00",481965781,3981478,2022-04-03,2022-04-03
"2022-04-03 06:00:00",491521798,3958788,2022-04-03,2022-04-03
"2022-04-03 06:00:00",491521798,3983092,2022-04-03,2022-04-03
"2022-04-03 06:00:00",494202800,3957437,2022-04-03,2022-04-03
"2022-04-03 06:00:00",494202800,3981986,2022-04-03,2022-04-03
"2022-04-03 06:00:00",494842893,3958560,2022-04-03,2022-04-03
"2022-04-03 06:00:00",494842893,3982861,2022-04-03,2022-04-03
"2022-04-03 06:00:00",497956425,3957358,2022-04-03,2022-04-03
"2022-04-03 06:00:00",497956425,3981926,2022-04-03,2022-04-03
"2022-04-03 06:00:00",499612216,3956841,2022-04-03,2022-04-03
"2022-04-03 06:00:00",499612216,3981551,2022-04-03,2022-04-03
"2022-04-03 06:00:00",499828529,3957763,2022-04-03,2022-04-03
"2022-04-03 06:00:00",499828529,3982226,2022-04-03,2022-04-03
"2022-04-03 06:00:00",502783997,3957444,2022-04-03,2022-04-03
"2022-04-03 06:00:00",502783997,3981992,2022-04-03,2022-04-03
"2022-04-03 06:00:00",504332265,3958425,2022-04-03,2022-04-03
"2022-04-03 06:00:00",504332265,3982726,2022-04-03,2022-04-03
"2022-04-03 06:00:00",505225259,3958574,2022-04-03,2022-04-03
"2022-04-03 06:00:00",505225259,3982875,2022-04-03,2022-04-03
"2022-04-03 06:00:00",510135135,3958154,2022-04-03,2022-04-03
"2022-04-03 06:00:00",510135135,3982524,2022-04-03,2022-04-03
"2022-04-03 06:00:00",513052663,3957500,2022-04-03,2022-04-03
"2022-04-03 06:00:00",513052663,3982033,2022-04-03,2022-04-03
"2022-04-03 06:00:00",513305448,3958186,2022-04-03,2022-04-03
"2022-04-03 06:00:00",513305448,3982549,2022-04-03,2022-04-03
"2022-04-03 06:00:00",514636250,3957306,2022-04-03,2022-04-03
"2022-04-03 06:00:00",514636250,3981892,2022-04-03,2022-04-03
"2022-04-03 06:00:00",516014038,3958817,2022-04-03,2022-04-03
"2022-04-03 06:00:00",516014038,3983120,2022-04-03,2022-04-03
"2022-04-03 06:00:00",523575025,3956812,2022-04-03,2022-04-03
"2022-04-03 06:00:00",523575025,3981530,2022-04-03,2022-04-03
"2022-04-03 06:00:00",524577608,3958475,2022-04-03,2022-04-03
"2022-04-03 06:00:00",524577608,3982775,2022-04-03,2022-04-03
"2022-04-03 06:00:00",524618055,3958816,2022-04-03,2022-04-03
"2022-04-03 06:00:00",524618055,3983119,2022-04-03,2022-04-03
"2022-04-03 06:00:00",540538487,3957758,2022-04-03,2022-04-03
"2022-04-03 06:00:00",540538487,3982222,2022-04-03,2022-04-03
"2022-04-03 06:00:00",545437209,3957760,2022-04-03,2022-04-03
"2022-04-03 06:00:00",545437209,3982224,2022-04-03,2022-04-03
"2022-04-03 06:00:00",548065186,3958339,2022-04-03,2022-04-03
"2022-04-03 06:00:00",548065186,3982642,2022-04-03,2022-04-03
"2022-04-03 06:00:00",549213398,3956800,2022-04-03,2022-04-03
"2022-04-03 06:00:00",549213398,3981521,2022-04-03,2022-04-03
"2022-04-03 06:00:00",549751295,3957240,2022-04-03,2022-04-03
"2022-04-03 06:00:00",549751295,3981843,2022-04-03,2022-04-03
"2022-04-03 06:00:00",550809527,3956788,2022-04-03,2022-04-03
"2022-04-03 06:00:00",550809527,3981512,2022-04-03,2022-04-03
"2022-04-03 06:00:00",551767309,3958439,2022-04-03,2022-04-03
"2022-04-03 06:00:00",551767309,3982740,2022-04-03,2022-04-03
"2022-04-03 06:00:00",551780686,3958405,2022-04-03,2022-04-03
"2022-04-03 06:00:00",551780686,3982707,2022-04-03,2022-04-03
"2022-04-03 06:00:00",555636414,3958652,2022-04-03,2022-04-03
"2022-04-03 06:00:00",555636414,3982955,2022-04-03,2022-04-03
"2022-04-03 06:00:00",559430414,3958634,2022-04-03,2022-04-03
"2022-04-03 06:00:00",559430414,3982936,2022-04-03,2022-04-03
"2022-04-03 06:00:00",562413628,3957315,2022-04-03,2022-04-03
"2022-04-03 06:00:00",562413628,3981899,2022-04-03,2022-04-03
"2022-04-03 06:00:00",573283634,3958045,2022-04-03,2022-04-03
"2022-04-03 06:00:00",573283634,3982441,2022-04-03,2022-04-03
"2022-04-03 06:00:00",574820057,3958430,2022-04-03,2022-04-03
"2022-04-03 06:00:00",574820057,3982731,2022-04-03,2022-04-03
"2022-04-03 06:00:00",574869383,3958436,2022-04-03,2022-04-03
"2022-04-03 06:00:00",574869383,3982737,2022-04-03,2022-04-03
"2022-04-03 06:00:00",577576684,3957085,2022-04-03,2022-04-03
"2022-04-03 06:00:00",577576684,3981728,2022-04-03,2022-04-03
"2022-04-03 06:00:00",580837399,3958279,2022-04-03,2022-04-03
"2022-04-03 06:00:00",580837399,3982611,2022-04-03,2022-04-03
"2022-04-03 06:00:00",587297918,3956863,2022-04-03,2022-04-03
"2022-04-03 06:00:00",587297918,3981566,2022-04-03,2022-04-03
"2022-04-03 06:00:00",592008001,3958842,2022-04-03,2022-04-03
"2022-04-03 06:00:00",592008001,3983147,2022-04-03,2022-04-03
"2022-04-03 06:00:00",600062879,3957207,2022-04-03,2022-04-03
"2022-04-03 06:00:00",600062879,3981819,2022-04-03,2022-04-03
"2022-04-03 06:00:00",601356564,3958610,2022-04-03,2022-04-03
"2022-04-03 06:00:00",601356564,3982912,2022-04-03,2022-04-03
"2022-04-03 06:00:00",610318422,3957096,2022-04-03,2022-04-03
"2022-04-03 06:00:00",610318422,3981736,2022-04-03,2022-04-03
"2022-04-03 06:00:00",614923945,3958160,2022-04-03,2022-04-03
"2022-04-03 06:00:00",614923945,3982529,2022-04-03,2022-04-03
"2022-04-03 06:00:00",616974215,3957941,2022-04-03,2022-04-03
"2022-04-03 06:00:00",616974215,3982360,2022-04-03,2022-04-03
"2022-04-03 06:00:00",630515190,3958499,2022-04-03,2022-04-03
"2022-04-03 06:00:00",630515190,3982799,2022-04-03,2022-04-03
"2022-04-03 06:00:00",638925571,3957898,2022-04-03,2022-04-03
"2022-04-03 06:00:00",638925571,3982328,2022-04-03,2022-04-03
"2022-04-03 06:00:00",640487381,3957066,2022-04-03,2022-04-03
"2022-04-03 06:00:00",640487381,3981714,2022-04-03,2022-04-03
"2022-04-03 06:00:00",648302489,3958340,2022-04-03,2022-04-03
"2022-04-03 06:00:00",648302489,3982643,2022-04-03,2022-04-03
"2022-04-03 06:00:00",648540082,3957638,2022-04-03,2022-04-03
"2022-04-03 06:00:00",648540082,3982132,2022-04-03,2022-04-03
"2022-04-03 06:00:00",659685060,3958481,2022-04-03,2022-04-03
"2022-04-03 06:00:00",659685060,3982781,2022-04-03,2022-04-03
"2022-04-03 06:00:00",661863239,3957644,2022-04-03,2022-04-03
"2022-04-03 06:00:00",661863239,3982137,2022-04-03,2022-04-03
"2022-04-03 06:00:00",664945818,3956837,2022-04-03,2022-04-03
"2022-04-03 06:00:00",664945818,3981548,2022-04-03,2022-04-03
"2022-04-03 06:00:00",671290138,3958325,2022-04-03,2022-04-03
"2022-04-03 06:00:00",671290138,3982635,2022-04-03,2022-04-03
"2022-04-03 06:00:00",675076992,3958666,2022-04-03,2022-04-03
"2022-04-03 06:00:00",675076992,3982969,2022-04-03,2022-04-03
"2022-04-03 06:00:00",678887584,3956921,2022-04-03,2022-04-03
"2022-04-03 06:00:00",678887584,3981609,2022-04-03,2022-04-03
"2022-04-03 06:00:00",695689800,3957591,2022-04-03,2022-04-03
"2022-04-03 06:00:00",695689800,3982096,2022-04-03,2022-04-03
"2022-04-03 06:00:00",697649101,3957673,2022-04-03,2022-04-03
"2022-04-03 06:00:00",697649101,3982157,2022-04-03,2022-04-03
"2022-04-03 06:00:00",698752214,3957780,2022-04-03,2022-04-03
"2022-04-03 06:00:00",698752214,3982238,2022-04-03,2022-04-03
"2022-04-03 06:00:00",700127503,3958843,2022-04-03,2022-04-03
"2022-04-03 06:00:00",700127503,3983148,2022-04-03,2022-04-03
"2022-04-03 06:00:00",714399042,3956805,2022-04-03,2022-04-03
"2022-04-03 06:00:00",714399042,3981525,2022-04-03,2022-04-03
"2022-04-03 06:00:00",717300228,3958924,2022-04-03,2022-04-03
"2022-04-03 06:00:00",717300228,3983229,2022-04-03,2022-04-03
"2022-04-03 06:00:00",726115332,3956765,2022-04-03,2022-04-03
"2022-04-03 06:00:00",726115332,3981495,2022-04-03,2022-04-03
"2022-04-03 06:00:00",727632793,3958705,2022-04-03,2022-04-03
"2022-04-03 06:00:00",727632793,3983008,2022-04-03,2022-04-03
"2022-04-03 06:00:00",729444443,3958225,2022-04-03,2022-04-03
"2022-04-03 06:00:00",729444443,3982582,2022-04-03,2022-04-03
"2022-04-03 06:00:00",731819400,3957756,2022-04-03,2022-04-03
"2022-04-03 06:00:00",731819400,3982220,2022-04-03,2022-04-03
"2022-04-03 06:00:00",732676437,3958156,2022-04-03,2022-04-03
"2022-04-03 06:00:00",732676437,3982526,2022-04-03,2022-04-03
"2022-04-03 06:00:00",735215130,3957403,2022-04-03,2022-04-03
"2022-04-03 06:00:00",735215130,3981960,2022-04-03,2022-04-03
"2022-04-03 06:00:00",736656110,3956808,2022-04-03,2022-04-03
"2022-04-03 06:00:00",736656110,3981527,2022-04-03,2022-04-03
"2022-04-03 06:00:00",737568382,3958365,2022-04-03,2022-04-03
"2022-04-03 06:00:00",737568382,3982667,2022-04-03,2022-04-03
"2022-04-03 06:00:00",745234980,3957599,2022-04-03,2022-04-03
"2022-04-03 06:00:00",745234980,3982103,2022-04-03,2022-04-03
"2022-04-03 06:00:00",745432109,3958149,2022-04-03,2022-04-03
"2022-04-03 06:00:00",745432109,3982520,2022-04-03,2022-04-03
"2022-04-03 06:00:00",751870089,3958021,2022-04-03,2022-04-03
"2022-04-03 06:00:00",751870089,3982421,2022-04-03,2022-04-03
"2022-04-03 06:00:00",760149123,3957052,2022-04-03,2022-04-03
"2022-04-03 06:00:00",760149123,3981704,2022-04-03,2022-04-03
"2022-04-03 06:00:00",770389754,3958039,2022-04-03,2022-04-03
"2022-04-03 06:00:00",770389754,3982436,2022-04-03,2022-04-03
"2022-04-03 06:00:00",776187828,3958414,2022-04-03,2022-04-03
"2022-04-03 06:00:00",776187828,3982715,2022-04-03,2022-04-03
